timetableStop_id;station;eva;target;trainCategory;trainNumber;departingLine;plannedDeparture;changedDepartureTime;cancellationTime;eventStatus;departure_delay;operator;Verbindung;week_number
-2289591885774835907-2411060513-7;Mannheim Hbf;8000244;Düsseldorf Hbf;ICE;206;;2024-11-06 07:35:00;2024-11-06 07:44:00;;;9;DB Fernverkehr AG;Mannheim Hbf-Düsseldorf Hbf;44
-1164837587132247680-2411031704-7;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;4265;2;2024-11-03 18:10:00;2024-11-03 18:22:00;;;12;DB Regio AG;RE2;44
4230433869735770140-2411060521-3;Mannheim Hbf;8000244;München Hbf;ICE;511;;2024-11-06 07:31:00;2024-11-06 07:37:00;;;6;DB Fernverkehr AG;Mannheim Hbf-München Hbf;44
-362804011026588520-2411060619-2;Mannheim Hbf;8000244;Paris Est;ICE;9568;;2024-11-06 07:38:00;2024-11-06 07:47:00;;;9;DB Fernverkehr AG;Mannheim Hbf-Paris Est;44
-3994803738459763974-2411060650-2;Mannheim Hbf;8000244;Hamburg Hbf;ICE;694;;2024-11-06 07:31:00;2024-11-06 07:37:00;;;6;DB Fernverkehr AG;Mannheim Hbf-Hamburg Hbf;44
7696333859817022888-2411031748-4;Mainz Hbf;8000240;Offenbach(Main)Ost;S;35859;8;2024-11-03 18:02:00;2024-11-03 18:09:00;;;7;DB Regio AG;S8;44
-8312398823745694210-2411031511-10;Mannheim Hbf;8000244;Freiburg(Breisgau) Hbf;ICE;377;;2024-11-03 21:34:00;2024-11-03 21:43:00;;;9;DB Fernverkehr AG;Mannheim Hbf-Freiburg(Breisgau) Hbf;44
5781797999410176100-2410260511-10;Mainz Hbf;8000240;Hamburg-Altona;ICE;1020;;2024-10-26 10:20:00;2024-10-26 10:27:00;;;7;DB Fernverkehr AG;Mainz Hbf-Hamburg-Altona;42
8488769337670275946-2410260958-22;Mainz Hbf;8000240;Wiesbaden Hbf;S;35826;8;2024-10-26 10:59:00;2024-10-26 11:07:00;;;8;DB Regio AG;S8;42
5255152757081711594-2411050519-1;Frankfurt(Main)Hbf;8000105;Fulda;RE;4500;50;2024-11-05 05:19:00;2024-11-05 06:32:00;;;73;DB Regio AG;RE50;44
5524095712606932700-2410300613-10;Mannheim Hbf;8000244;München Hbf;ICE;595;;2024-10-30 12:30:00;2024-10-30 12:38:00;;;8;DB Fernverkehr AG;Mannheim Hbf-München Hbf;43
-5535803868378154383-2410301149-12;Mannheim Hbf;8000244;Karlsruhe Hbf;S;38339;3;2024-10-30 12:30:00;2024-10-30 12:42:00;;;12;DB Regio AG;S3;43
3815527731317798076-2410270311-1;Mannheim Hbf;8000244;Heidelberg Hbf;S;38205;2;2024-10-27 03:11:00;2024-10-27 03:29:00;;;18;DB Regio AG;S2;43
-4554142996363352815-2410260606-7;Mannheim Hbf;8000244;Hamburg Hbf;ICE;374;;2024-10-26 08:34:00;2024-10-26 08:43:00;;;9;DB Fernverkehr AG;Mannheim Hbf-Hamburg Hbf;42
-7740925351831335900-2411040805-1;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;S;35121;1;2024-11-04 08:05:00;2024-11-04 08:14:00;;;9;DB Regio AG;S1;44
-1618433914809757000-2410260724-2;Mannheim Hbf;8000244;Berlin Ostbahnhof;ICE;772;;2024-10-26 08:07:00;2024-10-26 08:14:00;;;7;DB Fernverkehr AG;Mannheim Hbf-Berlin Ostbahnhof;42
8701286456892320958-2411072316-4;Mannheim Hbf;8000244;München Hbf;ICE;619;;2024-11-08 01:35:00;2024-11-08 02:26:00;;;51;DB Fernverkehr AG;Mannheim Hbf-München Hbf;44
-5577759066846384370-2411070524-15;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RB;29243;31;2024-11-07 06:42:00;2024-11-07 06:51:00;;;9;DB Regio AG;RB31;44
-2482407496011443947-2411011402-8;Mainz Hbf;8000240;Bingen(Rhein) Hbf;HLB;63666;RB26;2024-11-01 14:34:00;2024-11-01 14:50:00;;;16;Hessische Landesbahn;RB26;43
6857733995447485164-2411071115-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;599;;2024-11-07 15:05:00;2024-11-07 15:27:00;;;22;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
-2015644144658012402-2411071556-1;Frankfurt(Main)Hbf;8000105;Alzey;RB;29258;31;2024-11-07 15:56:00;2024-11-07 16:35:00;;;39;DB Regio AG;RB31;44
-9216864287469065670-2411051223-1;Frankfurt(Main)Hbf;8000105;Rüdesheim(Rhein);VIA;25088;RB10;2024-11-05 12:23:00;2024-11-05 12:44:00;;;21;VIAS GmbH;RB10;44
4425908669951162267-2410310610-17;Mainz Hbf;8000240;Wiesbaden Hbf;S;38602;6;2024-10-31 07:36:00;2024-10-31 07:49:00;;;13;DB Regio AG;S6;43
-8624992757107064587-2410310332-8;Mainz Hbf;8000240;Köln Hbf;ICE;616;;2024-10-31 07:21:00;2024-10-31 07:39:00;;;18;DB Fernverkehr AG;Mainz Hbf-Köln Hbf;43
8964353668087230175-2411011734-1;Frankfurt(Main)Hbf;8000105;Heidelberg Hbf;RE;4675;68;2024-11-01 17:34:00;2024-11-01 17:57:00;;;23;DB Regio AG;RE68;43
6013213540626996483-2411011552-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;725;;2024-11-01 17:53:00;2024-11-01 18:09:00;;;16;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;43
2146121458090236833-2411061528-2;Wiesbaden Hbf;8000250;München Hbf;ICE;611;;2024-11-06 16:26:00;2024-11-06 16:40:00;;;14;DB Fernverkehr AG;Wiesbaden Hbf-München Hbf;44
4198706028225770986-2411061313-7;Wiesbaden Hbf;8000250;Köln Hbf;ICE;106;;2024-11-06 16:39:00;2024-11-06 16:45:00;;;6;DB Fernverkehr AG;Wiesbaden Hbf-Köln Hbf;44
-8915954833682120000-2411070457-17;Mannheim Hbf;8000244;Karlsruhe Hbf;S;38315;3;2024-11-07 06:12:00;2024-11-07 06:30:00;;;18;DB Regio AG;S3;44
5853044614157156992-2411011726-1;Frankfurt(Main)Hbf;8000105;Saarbrücken Hbf;RE;29528;3;2024-11-01 17:26:00;2024-11-01 17:32:00;;;6;DB Regio AG;RE3;43
-2156217418366026797-2411020651-13;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;29507;3;2024-11-02 09:10:00;2024-11-02 09:37:00;;;27;DB Regio AG;RE3;43
-8543758115108295178-2411050622-18;Mannheim Hbf;8000244;Germersheim;S;38310;3;2024-11-05 07:31:00;2024-11-05 07:38:00;;;7;DB Regio AG;S3;44
-6841040960366280786-2411071738-4;Mainz Hbf;8000240;Mannheim Hbf;N;12227;SE14;2024-11-07 18:11:00;2024-11-07 18:18:00;;;7;DB Regio AG;SE14;44
-8441423929873571288-2411071110-6;Mainz Hbf;8000240;Frankfurt(Main)Hbf;ECE;150;;2024-11-07 18:53:00;2024-11-07 18:59:00;;;6;Other;Mainz Hbf-Frankfurt(Main)Hbf;44
-4068966452556872786-2411060555-3;Frankfurt(Main)Hbf;8000105;Essen Hbf;ICE;824;;2024-11-06 07:09:00;2024-11-06 07:29:00;;;20;DB Fernverkehr AG;Frankfurt(Main)Hbf-Essen Hbf;44
-1164837587132247680-2411071704-7;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;4265;2;2024-11-07 18:10:00;2024-11-07 18:19:00;;;9;DB Regio AG;RE2;44
1920517887960801655-2411071234-10;Mainz Hbf;8000240;Dortmund Hbf;ICE;26;;2024-11-07 18:20:00;2024-11-07 18:26:00;;;6;DB Fernverkehr AG;Mainz Hbf-Dortmund Hbf;44
-688384725346268286-2411071808-6;Mainz Hbf;8000240;Baumholder;RE;29630;3;2024-11-07 18:53:00;2024-11-07 19:01:00;;;8;DB Regio AG;RE3;44
5090299178847069383-2411071808-6;Mainz Hbf;8000240;Saarbrücken Hbf;RE;29530;3;2024-11-07 18:53:00;2024-11-07 19:01:00;;;8;DB Regio AG;RE3;44
-4990049232902877541-2411071803-1;Mainz Hbf;8000240;Köln Messe/Deutz;RB;25438;26;2024-11-07 18:03:00;2024-11-07 18:10:00;;;7;DB Regio AG;RB26;44
3233608771385140711-2411071749-13;Mainz Hbf;8000240;Frankfurt(Main)Hbf;N;12228;SE14;2024-11-07 18:49:00;2024-11-07 19:09:00;;;20;DB Regio AG;SE14;44
-7262621368851051372-2411081607-4;Mannheim Hbf;8000244;Basel SBB;ICE;201;;2024-11-08 18:35:00;2024-11-08 18:48:00;;;13;DB Fernverkehr AG;Mannheim Hbf-Basel SBB;44
1140779865956290650-2411071446-7;Mainz Hbf;8000240;Hamburg Hbf;ICE;594;;2024-11-07 18:18:00;2024-11-07 18:24:00;;;6;DB Fernverkehr AG;Mainz Hbf-Hamburg Hbf;44
2312296716933966404-2411041554-11;Mainz Hbf;8000240;Nürnberg Hbf;ICE;1021;;2024-11-04 22:07:00;2024-11-04 22:44:00;;;37;DB Fernverkehr AG;Mainz Hbf-Nürnberg Hbf;44
-7610672940066525446-2411041846-7;Mainz Hbf;8000240;Frankfurt(Main)Hbf;ICE;590;;2024-11-04 22:18:00;2024-11-04 22:39:00;;;21;DB Fernverkehr AG;Mainz Hbf-Frankfurt(Main)Hbf;44
3498949492888129043-2411040816-24;Mainz Hbf;8000240;Wiesbaden Hbf;S;35820;8;2024-11-04 09:29:00;2024-11-04 09:40:00;;;11;DB Regio AG;S8;44
6563386602617930831-2411050507-10;Mannheim Hbf;8000244;München Hbf;ICE;593;;2024-11-05 10:30:00;2024-11-05 10:46:00;;;16;DB Fernverkehr AG;Mannheim Hbf-München Hbf;44
-7184453857839759572-2411050729-6;Mannheim Hbf;8000244;Köln Hbf;ICE;612;;2024-11-05 10:31:00;2024-11-05 10:50:00;;;19;DB Fernverkehr AG;Mannheim Hbf-Köln Hbf;44
-8338217849521596952-2411040636-8;Mainz Hbf;8000240;München Hbf;ICE;1621;;2024-11-04 09:42:00;2024-11-04 11:19:00;;;97;DB Fernverkehr AG;Mainz Hbf-München Hbf;44
8691778764820597193-2411082208-7;Mainz Hbf;8000240;Saarbrücken Hbf;RE;29538;3;2024-11-08 22:53:00;2024-11-08 22:59:00;;;6;DB Regio AG;RE3;44
7983801099953614172-2410311427-2;Wiesbaden Hbf;8000250;Karlsruhe Hbf;ICE;109;;2024-10-31 15:26:00;2024-10-31 15:44:00;;;18;DB Fernverkehr AG;Wiesbaden Hbf-Karlsruhe Hbf;43
3498949492888129043-2410300816-26;Mainz Hbf;8000240;Wiesbaden Hbf;S;35820;8;2024-10-30 09:29:00;2024-10-30 09:36:00;;;7;DB Regio AG;S8;43
-7264585270489080729-2410300849-13;Mainz Hbf;8000240;Frankfurt(Main)Hbf;N;12210;SE14;2024-10-30 09:49:00;2024-10-30 10:12:00;;;23;DB Regio AG;SE14;43
7252460249967925708-2410300813-17;Mainz Hbf;8000240;Wiesbaden Hbf;S;38606;6;2024-10-30 09:36:00;2024-10-30 09:52:00;;;16;DB Regio AG;S6;43
1920517887960801655-2411091234-9;Mainz Hbf;8000240;Dortmund Hbf;ICE;26;;2024-11-09 18:24:00;2024-11-09 19:09:00;2024-11-09 16:26:00;c;45;DB Fernverkehr AG;Mainz Hbf-Dortmund Hbf;44
2308514648084423110-2411081616-26;Mainz Hbf;8000240;Wiesbaden Hbf;S;35852;8;2024-11-08 17:29:00;2024-11-08 17:35:00;;;6;DB Regio AG;S8;44
-6386283175346457289-2411081551-14;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;29525;3;2024-11-08 17:59:00;2024-11-08 18:07:00;;;8;DB Regio AG;RE3;44
-3734919257376569162-2411051929-1;Frankfurt(Main)Hbf;8000105;Limburg(Lahn);RB;15284;22;2024-11-05 19:29:00;2024-11-05 19:38:00;;;9;DB Regio AG;RB22;44
3266330885468793465-2410301538-4;Mainz Hbf;8000240;Mannheim Hbf;N;12223;SE14;2024-10-30 16:11:00;2024-10-30 16:26:00;;;15;DB Regio AG;SE14;43
5324821628306728469-2411051751-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;729;;2024-11-05 19:53:00;2024-11-05 20:07:00;;;14;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
-2015644144658012402-2410301556-5;Mainz Hbf;8000240;Alzey;RB;29258;31;2024-10-30 16:33:00;2024-10-30 16:43:00;;;10;DB Regio AG;RB31;43
-7493576255468144735-2411011716-26;Mainz Hbf;8000240;Wiesbaden Hbf;S;35856;8;2024-11-01 18:29:00;2024-11-01 18:38:00;;;9;DB Regio AG;S8;43
-5618460841106501439-2411011756-5;Mainz Hbf;8000240;Alzey;RB;29266;31;2024-11-01 18:33:00;2024-11-01 18:41:00;;;8;DB Regio AG;RB31;43
-9059022266409596957-2411072033-1;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;RE;15332;60;2024-11-07 20:33:00;2024-11-07 20:42:00;;;9;DB Regio AG;RE60;44
-2949416740394486108-2411091133-1;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;RE;15314;60;2024-11-09 11:33:00;2024-11-09 11:42:00;;;9;DB Regio AG;RE60;44
-6717839496730661081-2411042253-4;Wiesbaden Hbf;8000250;Rüdesheim(Rhein);VIA;25036;RB10;2024-11-04 23:33:00;2024-11-04 23:41:00;;;8;VIAS GmbH;RB10;44
-2820315739988979208-2410311859-8;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;ICE;4;;2024-10-31 22:34:00;2024-10-31 22:41:00;;;7;DB Fernverkehr AG;Mannheim Hbf-Frankfurt(Main)Hbf;43
5725035179708558025-2411081415-7;Mainz Hbf;8000240;Basel SBB;ICE;375;;2024-11-08 18:42:00;2024-11-08 19:06:00;2024-11-08 14:58:00;c;24;DB Fernverkehr AG;Mainz Hbf-Basel SBB;44
4939626494394856107-2411021633-7;Trier Hbf;8000134;Koblenz Hbf;RE;5127;11;2024-11-02 17:31:00;2024-11-02 17:38:00;;;7;DB Regio AG;RE11;43
7171254599852829948-2411081827-1;Mainz Hbf;8000240;Idar-Oberstein;RB;29578;33;2024-11-08 18:27:00;2024-11-08 18:42:00;;;15;DB Regio AG;RB33;44
-7610672940066525446-2411021846-6;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;ICE;590;;2024-11-02 21:31:00;2024-11-02 21:56:00;;;25;DB Fernverkehr AG;Mannheim Hbf-Frankfurt(Main)Hbf;43
4871792043336475885-2411022133-1;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;RE;15334;60;2024-11-02 21:33:00;2024-11-02 21:45:00;;;12;DB Regio AG;RE60;43
-1239276745961440753-2411031735-1;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;S;35159;1;2024-11-03 17:35:00;2024-11-03 17:45:00;;;10;DB Regio AG;S1;44
6324957240655175611-2411050733-32;Mannheim Hbf;8000244;Homburg(Saar)Hbf;S;38118;1;2024-11-05 09:25:00;2024-11-05 09:36:00;;;11;DB Regio AG;S1;44
5225634352728182794-2411010726-8;Frankfurt(Main)Hbf;8000105;Zürich HB;ICE;73;;2024-11-01 11:52:00;2024-11-01 12:26:00;;;34;DB Fernverkehr AG;Frankfurt(Main)Hbf-Zürich HB;43
765884255463401950-2411091439-16;Trier Hbf;8000134;Koblenz Hbf;RE;4127;1;2024-11-09 17:31:00;2024-11-09 17:38:00;;;7;DB Regio AG;RE1;44
4939626494394856107-2411091633-7;Trier Hbf;8000134;Koblenz Hbf;RE;5127;11;2024-11-09 17:31:00;2024-11-09 17:42:00;;;11;DB Regio AG;RE11;44
-3506777953479696765-2411090904-7;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;4257;2;2024-11-09 10:10:00;2024-11-09 10:16:00;;;6;DB Regio AG;RE2;44
4378397206170216940-2411090713-10;Mannheim Hbf;8000244;Basel SBB;ICE;279;;2024-11-09 13:34:00;2024-11-09 13:48:00;;;14;DB Fernverkehr AG;Mannheim Hbf-Basel SBB;44
-6689620639226905519-2411091319-2;Mannheim Hbf;8000244;Paris Est;TGV;9552;;2024-11-09 13:42:00;2024-11-09 13:50:00;;;8;SNCF;Mannheim Hbf-Paris Est;44
-6716213240730000376-2410262237-25;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25039;RB10;2024-10-27 00:32:00;2024-10-27 00:50:00;;;18;VIAS GmbH;RB10;43
-3796875127519716728-2411030833-7;Trier Hbf;8000134;Koblenz Hbf;RE;5111;11;2024-11-03 09:31:00;2024-11-03 10:11:00;;;40;DB Regio AG;RE11;44
-2921963063750575153-2411020659-4;Mainz Hbf;8000240;Koblenz Hbf;RE;4252;2;2024-11-02 07:32:00;2024-11-02 07:43:00;;;11;DB Regio AG;RE2;43
-6444663262818355031-2411030819-9;Trier Hbf;8000134;Koblenz Hbf;RE;4141;1;2024-11-03 09:31:00;2024-11-03 10:03:00;;;32;DB Regio AG;RE1;44
2029204665843714960-2411071606-8;Trier Hbf;8000134;Saarbrücken Hbf;RE;4120;1;2024-11-07 17:33:00;2024-11-07 17:41:00;;;8;DB Regio AG;RE1;44
9066420199263612537-2411020648-4;Mainz Hbf;8000240;Offenbach(Main)Ost;S;35815;8;2024-11-02 07:02:00;2024-11-02 07:10:00;;;8;DB Regio AG;S8;43
7394330786495536556-2411020705-2;Mainz Hbf;8000240;München Hbf;ICE;591;;2024-11-02 07:42:00;2024-11-02 07:51:00;;;9;DB Fernverkehr AG;Mainz Hbf-München Hbf;43
7849487674477750575-2411071606-8;Trier Hbf;8000134;Luxembourg;RE;5120;11;2024-11-07 17:37:00;2024-11-07 17:43:00;;;6;DB Regio AG;RE11;44
4939626494394856107-2411071633-7;Trier Hbf;8000134;Koblenz Hbf;RE;5127;11;2024-11-07 17:31:00;2024-11-07 17:38:00;;;7;DB Regio AG;RE11;44
-4107415042196688967-2411070906-8;Trier Hbf;8000134;Mannheim Hbf;RE;4106;1;2024-11-07 10:33:00;2024-11-07 10:41:00;;;8;DB Regio AG;RE1;44
8691778764820597193-2411062208-6;Mainz Hbf;8000240;Saarbrücken Hbf;RE;29538;3;2024-11-06 22:53:00;2024-11-06 23:01:00;;;8;DB Regio AG;RE3;44
-4068966452556872786-2410280555-3;Frankfurt(Main)Hbf;8000105;Essen Hbf;ICE;824;;2024-10-28 07:09:00;2024-10-28 07:15:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-Essen Hbf;43
-7131878525973819330-2411032256-16;Mannheim Hbf;8000244;Neustadt(Weinstr)Hbf;S;38260;2;2024-11-04 00:13:00;2024-11-04 00:40:00;;;27;DB Regio AG;S2;44
5336277933806116839-2411032119-8;Trier Hbf;8000134;Saarbrücken Hbf;RE;4130;1;2024-11-03 22:49:00;2024-11-03 23:14:00;;;25;DB Regio AG;RE1;44
8436687614799594318-2410300933-1;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;RE;15310;60;2024-10-30 09:33:00;2024-10-30 09:43:00;;;10;DB Regio AG;RE60;43
-4259567916620571379-2411032119-8;Trier Hbf;8000134;Luxembourg;RE;5130;11;2024-11-03 22:43:00;2024-11-03 23:15:00;;;32;DB Regio AG;RE11;44
3815735107019805795-2410300756-17;Mannheim Hbf;8000244;Germersheim;S;38320;3;2024-10-30 09:04:00;2024-10-30 09:12:00;;;8;DB Regio AG;S3;43
7515891464844108057-2410300827-5;Mannheim Hbf;8000244;München Hbf;ICE;563;;2024-10-30 10:02:00;2024-10-30 10:17:00;;;15;DB Fernverkehr AG;Mannheim Hbf-München Hbf;43
-7307664698868497305-2411032119-9;Trier Hbf;8000134;Koblenz Hbf;RE;4137;1;2024-11-03 22:31:00;2024-11-03 22:46:00;;;15;DB Regio AG;RE1;44
7692655955571390362-2410300821-18;Mannheim Hbf;8000244;Germersheim;S;38322;3;2024-10-30 09:31:00;2024-10-30 09:37:00;;;6;DB Regio AG;S3;43
-6716213240730000376-2411022237-25;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25039;RB10;2024-11-03 00:32:00;2024-11-03 01:24:00;2024-11-01 11:21:00;c;52;VIAS GmbH;RB10;44
4281464429952814154-2411031728-2;Wiesbaden Hbf;8000250;München Hbf;ICE;613;;2024-11-03 18:26:00;2024-11-03 18:47:00;;;21;DB Fernverkehr AG;Wiesbaden Hbf-München Hbf;44
-4107415042196688967-2411030906-8;Trier Hbf;8000134;Mannheim Hbf;RE;4106;1;2024-11-03 10:33:00;2024-11-03 10:39:00;;;6;DB Regio AG;RE1;44
-5389749366860821307-2411030739-17;Trier Hbf;8000134;Koblenz Hbf;RE;4113;1;2024-11-03 10:31:00;2024-11-03 10:58:00;;;27;DB Regio AG;RE1;44
8691778764820597193-2411072208-6;Mainz Hbf;8000240;Saarbrücken Hbf;RE;29538;3;2024-11-07 22:53:00;2024-11-07 23:38:00;;;45;DB Regio AG;RE3;44
-8147699513644188353-2411071817-7;Mainz Hbf;8000240;Karlsruhe Hbf;ICE;877;;2024-11-07 22:42:00;2024-11-07 22:52:00;;;10;DB Fernverkehr AG;Mainz Hbf-Karlsruhe Hbf;44
-7610672940066525446-2411071846-7;Mainz Hbf;8000240;Frankfurt(Main)Hbf;ICE;590;;2024-11-07 22:21:00;2024-11-07 22:38:00;;;17;DB Fernverkehr AG;Mainz Hbf-Frankfurt(Main)Hbf;44
-4930005745220627540-2411071634-10;Mainz Hbf;8000240;Dortmund Hbf;ICE;22;;2024-11-07 22:20:00;2024-11-07 22:41:00;;;21;DB Fernverkehr AG;Mainz Hbf-Dortmund Hbf;44
-881594861635697900-2411020404-12;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;523;;2024-11-02 06:53:00;2024-11-02 07:01:00;;;8;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;43
6605105624476124327-2411030939-16;Trier Hbf;8000134;Koblenz Hbf;RE;4347;1;2024-11-03 12:31:00;2024-11-03 12:52:00;;;21;DB Regio AG;RE1;44
-803380641690181590-2411031133-7;Trier Hbf;8000134;Koblenz Hbf;RE;5117;11;2024-11-03 12:31:00;2024-11-03 12:54:00;;;23;DB Regio AG;RE11;44
6126901332954732853-2411061846-24;Mainz Hbf;8000240;Wiesbaden Hbf;S;35862;8;2024-11-06 19:59:00;2024-11-06 20:09:00;;;10;DB Regio AG;S8;44
-1861627425367595925-2411061515-7;Mainz Hbf;8000240;München Hbf;ICE;693;;2024-11-06 19:42:00;2024-11-06 21:18:00;2024-11-06 20:46:00;c;96;DB Fernverkehr AG;Mainz Hbf-München Hbf;44
-118744224958089337-2410301032-1;Frankfurt(Main)Hbf;8000105;Köln Hbf;ICE;904;;2024-10-30 10:32:00;2024-10-30 10:39:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Köln Hbf;43
-4930005745220627540-2411091634-8;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;ICE;22;;2024-11-09 21:44:00;2024-11-09 22:19:00;;;35;DB Fernverkehr AG;Frankfurt(Main)Hbf-Dortmund Hbf;44
1217824204695004483-2411050617-13;Mannheim Hbf;8000244;Stuttgart Hbf;ICE;573;;2024-11-05 11:59:00;2024-11-05 12:55:00;;;56;DB Fernverkehr AG;Mannheim Hbf-Stuttgart Hbf;44
-4817364409994856449-2411092129-1;Frankfurt(Main)Hbf;8000105;Köln Hbf;ICE;716;;2024-11-09 21:29:00;2024-11-09 21:35:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-Köln Hbf;44
4918901842199858388-2411091701-5;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;ICE;2522;;2024-11-09 20:19:00;2024-11-09 20:48:00;;;29;DB Fernverkehr AG;Frankfurt(Main)Hbf-Dortmund Hbf;44
50770787591072936-2411091648-5;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;ICE;528;;2024-11-09 20:09:00;2024-11-09 20:16:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Dortmund Hbf;44
-7206970170935022401-2411071506-8;Trier Hbf;8000134;Luxembourg;RE;5118;11;2024-11-07 16:37:00;2024-11-07 16:46:00;;;9;DB Regio AG;RE11;44
1672939722005276167-2411071506-8;Trier Hbf;8000134;Mannheim Hbf;RE;4118;1;2024-11-07 16:33:00;2024-11-07 16:44:00;;;11;DB Regio AG;RE1;44
-5235830526136751142-2411091636-32;Mannheim Hbf;8000244;Homburg(Saar)Hbf;S;38138;1;2024-11-09 18:24:00;2024-11-09 18:49:00;;;25;DB Regio AG;S1;44
-8312398823745694210-2411091511-8;Frankfurt(Main)Hbf;8000105;Freiburg(Breisgau) Hbf;ICE;377;;2024-11-09 20:06:00;2024-11-09 20:20:00;;;14;DB Fernverkehr AG;Frankfurt(Main)Hbf-Freiburg(Breisgau) Hbf;44
9025802987546155683-2411021733-7;Trier Hbf;8000134;Koblenz Hbf;RE;5129;11;2024-11-02 18:31:00;2024-11-02 18:44:00;;;13;DB Regio AG;RE11;43
3317117431063781279-2411021539-16;Trier Hbf;8000134;Koblenz Hbf;RE;4129;1;2024-11-02 18:31:00;2024-11-02 18:44:00;;;13;DB Regio AG;RE1;43
4852349538282285392-2411021850-1;Trier Hbf;8000134;Perl;RB;12172;82;2024-11-02 18:50:00;2024-11-02 18:56:00;;;6;DB Regio AG;RB82;43
-2820315739988979208-2410251859-8;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;ICE;4;;2024-10-25 22:34:00;2024-10-25 22:56:00;;;22;DB Fernverkehr AG;Mannheim Hbf-Frankfurt(Main)Hbf;42
67517114520381301-2410300532-8;Wiesbaden Hbf;8000250;Köln Hbf;ICE;614;;2024-10-30 09:39:00;2024-10-30 09:51:00;;;12;DB Fernverkehr AG;Wiesbaden Hbf-Köln Hbf;43
176974344623589921-2410300935-1;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;S;35127;1;2024-10-30 09:35:00;2024-10-30 09:43:00;;;8;DB Regio AG;S1;43
642057633640447706-2410261528-22;Mainz Hbf;8000240;Wiesbaden Hbf;S;35848;8;2024-10-26 16:29:00;2024-10-26 16:41:00;;;12;DB Regio AG;S8;42
4202024318670503805-2411081106-8;Trier Hbf;8000134;Mannheim Hbf;RE;4110;1;2024-11-08 12:33:00;2024-11-08 12:44:00;;;11;DB Regio AG;RE1;44
-397224102833362475-2411081246-1;Trier Hbf;8000134;Luxembourg;RB;5644;83;2024-11-08 12:46:00;2024-11-08 12:52:00;;;6;DB Regio AG;RB83;44
4378397206170216940-2411060713-10;Mannheim Hbf;8000244;Basel SBB;ICE;279;;2024-11-06 13:34:00;2024-11-06 13:43:00;;;9;DB Fernverkehr AG;Mannheim Hbf-Basel SBB;44
1756786472013444959-2410261548-4;Mainz Hbf;8000240;Offenbach(Main)Ost;S;35851;8;2024-10-26 16:02:00;2024-10-26 16:18:00;;;16;DB Regio AG;S8;42
-2052222982576990269-2410261504-7;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;4263;2;2024-10-26 16:10:00;2024-10-26 16:16:00;;;6;DB Regio AG;RE2;42
8986638310962547163-2411040510-7;Trier Hbf;8000134;Koblenz Hbf;RE;5105;11;2024-11-04 06:10:00;2024-11-04 06:16:00;;;6;DB Regio AG;RE11;44
8983673647294408675-2411060840-12;Mannheim Hbf;8000244;Hamburg Hbf;ICE;1218;;2024-11-06 13:31:00;2024-11-06 14:55:00;2024-11-06 11:07:00;c;84;DB Fernverkehr AG;Mannheim Hbf-Hamburg Hbf;44
-3480652184249646044-2411011735-16;Trier Hbf;8000134;Koblenz Hbf;RE;4133;1;2024-11-01 20:31:00;2024-11-01 20:37:00;2024-11-01 20:08:00;c;6;DB Regio AG;RE1;43
-7206970170935022401-2410301506-8;Trier Hbf;8000134;Luxembourg;RE;5118;11;2024-10-30 16:37:00;2024-10-30 16:56:00;;;19;DB Regio AG;RE11;43
