timetableStop_id;station;eva;start;plannedArrivalPath;trainCategory;trainNumber;arrivingLine;plannedArrival;changedArrivalTime;cancellationTime;eventStatus;arrival_delay;operator;Verbindung;week_number
4532620839702893077-2411052243-10;Trier Hbf;8000134;Wincheringen;Wincheringen|Nittel|Wellen(Mosel)|Temmels|Oberbillig|Wasserliesch|Konz Mitte|Karthaus|Trier Süd;RB;12189;82;2024-11-05 23:15:00;;2024-11-05 11:15:00;c;0;DB Regio AG;RB82;44
1756361144776443390-2411041916-11;Mainz Hbf;8000240;Berlin Gesundbrunnen;Berlin Gesundbrunnen|Berlin Hbf|Berlin Südkreuz|Lutherstadt Wittenberg Hbf|Leipzig Hbf|Erfurt Hbf|Eisenach|Fulda|Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Fernbf;ICE;675;;2024-11-05 00:44:00;2024-11-05 01:10:00;;;26;DB Fernverkehr AG;Berlin Gesundbrunnen-Mainz Hbf;44
1851827146280699585-2411052056-35;Trier Hbf;8000134;Homburg(Saar)Hbf;Homburg(Saar)Hbf|Limbach(b Homburg,Saar)|Kirkel|Rohrbach(Saar)|St Ingbert|Rentrisch|Scheidt(Saar)|Schafbrücke|Saarbrücken Ost|Saarbrücken Hbf|Saarbrücken-Burbach|Burbach Mitte|Luisenthal(Saar)|Völklingen|Bous(Saar)|Ensdorf(Saar)|Saarlouis Hbf|Dillingen(Saar)|Beckingen(Saar)|Fremersdorf|Merzig(Saar)|Merzig(Saar) Stadtmitte|Besseringen|Mettlach|Saarhölzbach|Taben|Serrig|Saarburg(Bz Trier)|Schoden-Ockfen|Wiltingen(Saar)|Kanzem|Konz|Karthaus|Trier Süd;RB;12588;71;2024-11-05 23:01:00;2024-11-05 23:00:00;;;-1;DB Regio AG;RB71;44
1758682459816229765-2411042358-20;Mainz Hbf;8000240;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35882;8;2024-11-05 00:56:00;2024-11-05 01:06:00;;;10;DB Regio AG;S8;44
-880810415062774514-2411042328-20;Mainz Hbf;8000240;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35880;8;2024-11-05 00:26:00;2024-11-05 00:34:00;;;8;DB Regio AG;S8;44
4845313366765401542-2411010637-16;Frankfurt(Main)Hbf;8000105;Gemünden(Main);Gemünden(Main)|Langenprozelten|Lohr Bahnhof|Partenstein|Wiesthal|Heigenbrücken|Laufach|Hösbach|Aschaffenburg Hbf|Kleinostheim|Dettingen(Main)|Kahl(Main)|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RE;4642;55;2024-11-01 07:57:00;2024-11-01 08:02:00;;;5;DB Regio AG;RE55;43
-1998685101828923679-2411010549-16;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Ludwigshafen(Rh)Hbf|Frankenthal Süd|Frankenthal Hbf|Worms Hbf|Osthofen|Guntersblum|Oppenheim|Nierstein|Bodenheim|Mainz Römisches Theater|Mainz Hbf|Hochheim(Main)|Frankfurt-Höchst;N;12204;SE14;2024-11-01 07:22:00;2024-11-01 07:41:00;;;19;DB Regio AG;SE14;43
8322424274180843926-2411011928-8;Wiesbaden Hbf;8000250;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Stuttgart Hbf|Mannheim Hbf|Mainz Hbf;ICE;510;;2024-11-01 23:31:00;2024-11-01 23:53:00;;;22;DB Fernverkehr AG;München Hbf-Wiesbaden Hbf;43
3774971778869300121-2411060617-8;Mannheim Hbf;8000244;Worms Hbf;Worms Hbf|Bobenheim|Frankenthal Hbf|Frankenthal Süd|Ludwigshafen-Oggersheim|Ludwigshafen(Rh)Hbf|Ludwigshafen(Rhein) Mitte;S;38603;6;2024-11-06 06:41:00;2024-11-06 06:55:00;;;14;DB Regio AG;S6;44
-7102555071855955318-2411060554-11;Mannheim Hbf;8000244;Neustadt(Weinstr)Hbf;Neustadt(Weinstr)Hbf|Neustadt-Böbig|Haßloch(Pfalz)|Böhl-Iggelheim|Schifferstadt|Limburgerhof|Ludwigshafen-Rheingönheim|Ludwigshafen-Mundenheim|Ludwigshafen(Rh)Hbf|Ludwigshafen(Rhein) Mitte;S;38109;1;2024-11-06 06:26:00;2024-11-06 06:41:00;;;15;DB Regio AG;S1;44
-2156217418366026797-2411210651-13;Mainz Hbf;8000240;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|St Wendel|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Ingelheim;RE;29507;3;2024-11-21 09:06:00;2024-11-21 09:13:00;;;7;DB Regio AG;RE3;46
7680322513736635671-2411210848-4;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf|Wiesbaden Ost|Mainz Nord;S;35823;8;2024-11-21 09:01:00;2024-11-21 09:00:00;;;-1;DB Regio AG;S8;46
4250821308365947570-2411010528-5;Frankfurt(Main)Hbf;8000105;Nürnberg Hbf;Nürnberg Hbf|Würzburg Hbf|Aschaffenburg Hbf|Hanau Hbf;ICE;1022;;2024-11-01 07:36:00;2024-11-01 07:38:00;;;2;DB Fernverkehr AG;Nürnberg Hbf-Frankfurt(Main)Hbf;43
-1693318835248905304-2411010628-16;Frankfurt(Main)Hbf;8000105;Glauburg-Stockheim;Glauburg-Stockheim|Glauburg-Glauberg|Altenstadt-Lindheim|Altenstadt(Hess)|Altenstadt-Höchst|Nidderau-Eichen|Nidderau|Nidderau-Windecken|Schöneck-Büdesheim|Schöneck-Kilianstädten|Schöneck-Oberdorfelden|Niederdorfelden|Bad Vilbel-Gronau|Bad Vilbel|Frankfurt(Main)West;RB;15709;34;2024-11-01 07:47:00;;2024-10-31 22:26:00;c;0;DB Regio AG;RB34;43
7064871382859781438-2411140828-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35120;1;2024-11-14 09:54:00;2024-11-14 10:10:00;;;16;DB Regio AG;S1;45
-7638917423890359956-2411210807-18;Mainz Hbf;8000240;Idar-Oberstein;Idar-Oberstein|Fischbach-Weierbach|Kirnsulzbach|Kirn|Hochstetten(Nahe)|Martinstein|Monzingen|Bad Sobernheim|Staudernheim|Norheim|Bad Münster a Stein|Bad Kreuznach|Gensingen-Horrweiler|Ockenheim|Gau Algesheim|Ingelheim|Heidesheim(Rheinhess);RB;29561;33;2024-11-21 09:34:00;2024-11-21 09:41:00;;;7;DB Regio AG;RB33;46
7252460249967925708-2411140813-18;Wiesbaden Hbf;8000250;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Ludwigshafen(Rh)Hbf|Ludwigshafen-Oggersheim|Frankenthal Süd|Frankenthal Hbf|Bobenheim|Worms Hbf|Osthofen|Guntersblum|Dienheim|Oppenheim|Nierstein|Nackenheim|Bodenheim|Mainz Römisches Theater|Mainz Hbf;S;38606;6;2024-11-14 09:47:00;2024-11-14 09:58:00;;;11;DB Regio AG;S6;45
3498949492888129043-2411210816-26;Mainz Hbf;8000240;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35820;8;2024-11-21 09:26:00;2024-11-21 09:36:00;;;10;DB Regio AG;S8;46
-6038863164330753428-2411010631-14;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;Mannheim Hbf|Neu-Edingen/Friedrichsfeld|Ladenburg|Heddesheim/Hirschberg|Weinheim(Bergstr)Hbf|Hemsbach|Heppenheim(Bergstr)|Bensheim|Zwingenberg(Bergstr)|Bickenbach(Bergstr)|Darmstadt Süd|Darmstadt Hbf|Langen(Hess);RE;15304;60;2024-11-01 07:51:00;2024-11-01 08:03:00;;;12;DB Regio AG;RE60;43
3013016328594295528-2411010637-12;Frankfurt(Main)Hbf;8000105;Nidda;Nidda|Bad Salzhausen|Häuserhof|Echzell|Gettenau-Bingenheim|Reichelsheim(Wett)|Weckesheim|Beienheim|Dorheim(Wetterau)|Friedberg(Hess)|Frankfurt(Main)West;RB;15233;48;2024-11-01 07:53:00;;2024-10-31 19:42:00;c;0;DB Regio AG;RB48;43
8956249040698760833-2411010600-6;Frankfurt(Main)Hbf;8000105;Köln Hbf;Köln Hbf|Siegburg/Bonn|Montabaur|Limburg Süd|Frankfurt(M) Flughafen Fernbf;ICE;811;;2024-11-01 07:23:00;2024-11-01 07:26:00;;;3;DB Fernverkehr AG;Köln Hbf-Frankfurt(Main)Hbf;43
-8426749769040906355-2411010705-7;Frankfurt(Main)Hbf;8000105;Eltville;Eltville|Niederwalluf|Wiesbaden-Schierstein|Wiesbaden-Biebrich|Mainz-Kastel|Frankfurt-Höchst;HLB;28790;RE9;2024-11-01 07:52:00;;2024-11-01 02:37:00;c;0;Hessische Landesbahn;RE9;43
3498949492888129043-2411140816-29;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35820;8;2024-11-14 09:44:00;2024-11-14 09:48:00;;;4;DB Regio AG;S8;45
-9054024345164804524-2411140747-18;Wiesbaden Hbf;8000250;Aschaffenburg Hbf;Aschaffenburg Hbf|Mainaschaff|Stockstadt(Main)|Babenhausen(Hess)|Hergershausen|Altheim(Hess)|Dieburg|Messel|Darmstadt-Kranichstein|Darmstadt Nord|Darmstadt Hbf|Weiterstadt|Klein Gerau|Groß Gerau|Nauheim(b Gr.Gerau)|Mainz-Bischofsheim|Mainz-Kastel;HLB;28708;RB75;2024-11-14 09:32:00;2024-11-14 09:34:00;;;2;Hessische Landesbahn;RB75;45
-6926593812931109118-2411140853-4;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt-Höchst|Mainz-Kastel;VIA;25008;RB10;2024-11-14 09:25:00;2024-11-14 09:33:00;;;8;VIAS GmbH;RB10;45
-5032710658525460604-2411140737-25;Wiesbaden Hbf;8000250;Neuwied;Neuwied|Koblenz Stadtmitte|Koblenz Hbf|Niederlahnstein|Oberlahnstein|Braubach|Osterspai|Filsen|Kamp-Bornhofen|Kestert|St Goarshausen|Kaub|Lorchhausen|Lorch(Rhein)|Assmannshausen|Rüdesheim(Rhein)|Geisenheim|Oestrich-Winkel|Hattenheim|Erbach(Rheingau)|Eltville|Niederwalluf|Wiesbaden-Schierstein|Wiesbaden-Biebrich;VIA;25009;RB10;2024-11-14 09:25:00;2024-11-14 09:35:00;;;10;VIAS GmbH;RB10;45
-1099707498340369858-2410311046-7;Mainz Hbf;8000240;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Stuttgart Hbf|Mannheim Hbf;ICE;1218;;2024-10-31 14:15:00;2024-10-31 14:18:00;;;3;DB Fernverkehr AG;München Hbf-Mainz Hbf;43
-3711201485074617606-2410311328-22;Mainz Hbf;8000240;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35840;8;2024-10-31 14:26:00;2024-10-31 15:03:00;;;37;DB Regio AG;S8;43
1286331225501667695-2411152219-8;Trier Hbf;8000134;Koblenz Hbf;Koblenz Hbf|Kobern-Gondorf|Treis-Karden|Cochem(Mosel)|Bullay(DB)|Wittlich Hbf|Schweich(DB);RE;5132;11;2024-11-15 23:40:00;;2024-11-15 10:53:00;c;0;DB Regio AG;RE11;45
6640690117282839967-2410311418-4;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf|Wiesbaden Ost|Mainz Nord;S;35845;8;2024-10-31 14:31:00;2024-10-31 14:34:00;;;3;DB Regio AG;S8;43
9025370439367946468-2410270651-6;Mannheim Hbf;8000244;Saarbrücken Hbf;Saarbrücken Hbf|Homburg(Saar)Hbf|Landstuhl|Kaiserslautern Hbf|Neustadt(Weinstr)Hbf;ICE;913;;2024-10-27 08:41:00;2024-10-27 08:40:00;;;-1;DB Fernverkehr AG;Saarbrücken Hbf-Mannheim Hbf;43
-1618433914809757000-2410270724-2;Mannheim Hbf;8000244;Stuttgart Hbf;Stuttgart Hbf;ICE;772;;2024-10-27 08:01:00;2024-10-27 08:02:00;;;1;DB Fernverkehr AG;Stuttgart Hbf-Mannheim Hbf;43
-2482407496011443947-2410311402-8;Mainz Hbf;8000240;Darmstadt Hbf;Darmstadt Hbf|Weiterstadt|Klein Gerau|Groß Gerau|Nauheim(b Gr.Gerau)|Mainz-Bischofsheim|Mainz Römisches Theater;HLB;63666;RB75;2024-10-31 14:32:00;2024-10-31 14:48:00;;;16;Hessische Landesbahn;RB75;43
-7074564706453150115-2411041947-18;Wiesbaden Hbf;8000250;Aschaffenburg Hbf;Aschaffenburg Hbf|Mainaschaff|Stockstadt(Main)|Babenhausen(Hess)|Hergershausen|Altheim(Hess)|Dieburg|Messel|Darmstadt-Kranichstein|Darmstadt Nord|Darmstadt Hbf|Weiterstadt|Klein Gerau|Groß Gerau|Nauheim(b Gr.Gerau)|Mainz-Bischofsheim|Mainz-Kastel;HLB;28732;RB75;2024-11-04 21:28:00;2024-11-04 21:32:00;;;4;Hessische Landesbahn;RB75;44
4417283866193605597-2410300612-15;Trier Hbf;8000134;Perl;Perl|Besch|Nennig|Palzem|Wehr(Mosel)|Wincheringen|Nittel|Wellen(Mosel)|Temmels|Oberbillig|Wasserliesch|Konz Mitte|Karthaus|Trier Süd;RB;12153;82;2024-10-30 07:02:00;2024-10-30 07:08:00;;;6;DB Regio AG;RB82;43
-6524998557445987060-2411201847-5;Frankfurt(Main)Hbf;8000105;München Hbf;München Hbf|Nürnberg Hbf|Würzburg Hbf|Aschaffenburg Hbf;ICE;524;;2024-11-20 22:04:00;2024-11-20 22:04:00;;;0;DB Fernverkehr AG;München Hbf-Frankfurt(Main)Hbf;46
3538331866467947065-2411042053-4;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt-Höchst|Mainz-Kastel;VIA;25032;RB10;2024-11-04 21:25:00;;2024-11-04 20:16:00;c;0;VIAS GmbH;RB10;44
4477204509710410756-2411042027-2;Wiesbaden Hbf;8000250;Köln Hbf;Köln Hbf;ICE;205;;2024-11-04 21:20:00;2024-11-04 21:21:00;;;1;DB Fernverkehr AG;Köln Hbf-Wiesbaden Hbf;44
4052070690066184400-2411142232-7;Mainz Hbf;8000240;Bad Kreuznach;Bad Kreuznach|Gensingen-Horrweiler|Ockenheim|Gau Algesheim|Ingelheim|Heidesheim(Rheinhess);RB;29587;33;2024-11-14 23:06:00;2024-11-14 23:10:00;;;4;DB Regio AG;RB33;45
-7867803704227741360-2410300645-11;Trier Hbf;8000134;Wittlich Hbf;Wittlich Hbf|Salmtal|Sehlem(Kr Wittlich)|Hetzerath|Föhren|Schweich(DB)|Quint|Ehrang Ort|Ehrang|Pfalzel;RB;12148;82;2024-10-30 07:23:00;2024-10-30 07:39:00;;;16;DB Regio AG;RB82;43
8059786870833414089-2410300649-15;Trier Hbf;8000134;Perl;Perl|Besch|Nennig|Palzem|Wehr(Mosel)|Wincheringen|Nittel|Wellen(Mosel)|Temmels|Oberbillig|Wasserliesch|Konz Mitte|Karthaus|Trier Süd;RB;12105;81;2024-10-30 07:39:00;2024-10-30 07:46:00;;;7;DB Regio AG;RB81;43
899526545449232559-2411201926-28;Frankfurt(Main)Hbf;8000105;Bamberg;Bamberg|Haßfurt|Schweinfurt Hbf|Würzburg Hbf|Retzbach-Zellingen|Karlstadt(Main)|Gemünden(Main)|Langenprozelten|Lohr Bahnhof|Partenstein|Wiesthal|Heigenbrücken|Aschaffenburg Hbf|Kleinostheim|Rückersbacher Schlucht|Dettingen(Main)|Kahl(Main)|Großkrotzenburg|Großauheim(Kr Hanau)|Hanau Hbf|Hanau West|Hanau-Wilhelmsbad|Maintal Ost|Maintal West|Frankfurt-Mainkur|Frankfurt(Main)Ost|Frankfurt(Main)Süd;RE;4632;54;2024-11-20 22:40:00;2024-11-20 22:39:00;;;-1;DB Regio AG;RE54;46
4068440075050468796-2411201951-19;Frankfurt(Main)Hbf;8000105;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|St Wendel|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Ingelheim|Mainz Hbf|Mainz Römisches Theater|Mainz-Bischofsheim|Rüsselsheim|Frankfurt(M) Flughafen Regionalbf|Frankfurt-Niederrad;RE;29533;3;2024-11-20 22:49:00;2024-11-20 22:59:00;;;10;DB Regio AG;RE3;46
7909079333769130460-2411202023-12;Frankfurt(Main)Hbf;8000105;Kassel Hbf;Kassel Hbf|Kassel-Wilhelmshöhe|Wabern(Bz Kassel)|Borken(Hess)|Treysa|Neustadt(Kr Marburg)|Stadtallendorf|Kirchhain(Bz Kassel)|Marburg(Lahn)|Gießen|Friedberg(Hess);RE;4167;30;2024-11-20 22:37:00;2024-11-20 22:35:00;;;-2;DB Regio AG;RE30;46
1255093126387260390-2411130535-5;Wiesbaden Hbf;8000250;Niedernhausen(Taunus);Niedernhausen(Taunus)|Auringen-Medenbach|Wiesbaden-Igstadt|Wiesbaden-Erbenheim;HLB;25603;RB21;2024-11-13 05:59:00;2024-11-13 06:02:00;;;3;Hessische Landesbahn;RB21;45
-2015644144658012402-2411081556-5;Mainz Hbf;8000240;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Regionalbf|Rüsselsheim|Mainz Römisches Theater;RB;29258;31;2024-11-08 16:30:00;2024-11-08 16:37:00;;;7;DB Regio AG;RB31;44
1756786472013444959-2411081548-4;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf|Wiesbaden Ost|Mainz Nord;S;35851;8;2024-11-08 16:01:00;2024-11-08 16:03:00;;;2;DB Regio AG;S8;44
-2812583937046547691-2411161011-22;Mannheim Hbf;8000244;Eppingen;Eppingen|Richen(b Eppingen)|Ittlingen|Reihen|Steinsfurt|Sinsheim Museum/Arena|Sinsheim(Elsenz) Hbf|Hoffenheim|Zuzenhausen|Meckesheim|Mauer(b Heidelberg)|Reilsheim|Bammental|Neckargemünd|Heidelberg Orthopädie|Heidelberg-Schlierbach/Ziegelhausen|Heidelberg-Altstadt|Heidelberg-Weststadt/Südstadt|Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Neu-Edingen/Friedrichsfeld;S;38526;5;2024-11-16 11:56:00;2024-11-16 12:02:00;;;6;DB Regio AG;S5;45
-8244790564162753872-2411020600-3;Frankfurt(Main)Hbf;8000105;Karlsruhe Hbf;Karlsruhe Hbf|Mannheim Hbf;ICE;270;;2024-11-02 07:52:00;2024-11-02 08:13:00;;;21;DB Fernverkehr AG;Karlsruhe Hbf-Frankfurt(Main)Hbf;43
-7209442276587009016-2411161032-19;Mannheim Hbf;8000244;Aglasterhausen;Aglasterhausen|Helmstadt(Baden)|Neckarbischofsheim Nord|Waibstadt|Neidenstein|Eschelbronn|Meckesheim|Mauer(b Heidelberg)|Reilsheim|Bammental|Neckargemünd|Heidelberg Orthopädie|Heidelberg-Schlierbach/Ziegelhausen|Heidelberg-Altstadt|Heidelberg-Weststadt/Südstadt|Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Neu-Edingen/Friedrichsfeld;S;38026;51;2024-11-16 11:56:00;2024-11-16 12:02:00;;;6;DB Regio AG;S51;45
618763576307293754-2411081602-8;Mainz Hbf;8000240;Darmstadt Hbf;Darmstadt Hbf|Weiterstadt|Klein Gerau|Groß Gerau|Nauheim(b Gr.Gerau)|Mainz-Bischofsheim|Mainz Römisches Theater;RB;25554;75;2024-11-08 16:33:00;2024-11-08 17:24:00;;;51;DB Regio AG;RB75;44
4142985044394589957-2411130431-26;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;35906;9;2024-11-13 05:49:00;2024-11-13 05:59:00;;;10;DB Regio AG;S9;45
8149147754402883805-2411020420-18;Frankfurt(Main)Hbf;8000105;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|Ottweiler(Saar)|St Wendel|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Gensingen-Horrweiler|Ingelheim|Mainz Hbf|Rüsselsheim|Frankfurt(M) Flughafen Regionalbf;RE;29503;3;2024-11-02 07:36:00;2024-11-02 07:39:00;;;3;DB Regio AG;RE3;43
8967475354117037381-2411130428-25;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35804;8;2024-11-13 05:44:00;2024-11-13 05:46:00;;;2;DB Regio AG;S8;45
5514860715699921534-2411160706-23;Mannheim Hbf;8000244;Koblenz Hbf;Koblenz Hbf|Kobern-Gondorf|Treis-Karden|Cochem(Mosel)|Bullay(DB)|Wittlich Hbf|Schweich(DB)|Trier Hbf|Konz|Saarburg(Bz Trier)|Mettlach|Merzig(Saar)|Dillingen(Saar)|Saarlouis Hbf|Völklingen|Saarbrücken Hbf|St Ingbert|Homburg(Saar)Hbf|Landstuhl|Kaiserslautern Hbf|Neustadt(Weinstr)Hbf|Ludwigshafen(Rhein) Mitte;RE;4102;1;2024-11-16 11:21:00;2024-11-16 11:21:00;;;0;DB Regio AG;RE1;45
-2052222982576990269-2411081504-7;Mainz Hbf;8000240;Koblenz Hbf;Koblenz Hbf|Boppard Hbf|Oberwesel|Bacharach|Bingen(Rhein) Hbf|Ingelheim;RE;4263;2;2024-11-08 16:08:00;2024-11-08 16:17:00;;;9;DB Regio AG;RE2;44
130538096233662499-2411141206-8;Trier Hbf;8000134;Koblenz Hbf;Koblenz Hbf|Kobern-Gondorf|Treis-Karden|Cochem(Mosel)|Bullay(DB)|Wittlich Hbf|Schweich(DB);RE;4112;1;2024-11-14 13:30:00;2024-11-14 13:32:00;;;2;DB Regio AG;RE1;45
-1998685101828923679-2411020549-16;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Ludwigshafen(Rh)Hbf|Frankenthal Süd|Frankenthal Hbf|Worms Hbf|Osthofen|Guntersblum|Oppenheim|Nierstein|Bodenheim|Mainz Römisches Theater|Mainz Hbf|Hochheim(Main)|Frankfurt-Höchst;N;12204;SE14;2024-11-02 07:22:00;2024-11-02 07:25:00;2024-11-02 06:54:00;c;3;DB Regio AG;SE14;43
-3132152790355241175-2411141206-8;Trier Hbf;8000134;Koblenz Hbf;Koblenz Hbf|Kobern-Gondorf|Treis-Karden|Cochem(Mosel)|Bullay(DB)|Wittlich Hbf|Schweich(DB);RE;5112;11;2024-11-14 13:30:00;2024-11-14 13:32:00;;;2;DB Regio AG;RE11;45
